"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_HumanCell"	"FDR_HumanCell"	"LogFC_mean"
"SSR2"	2.65497910282325	-1.76855135123991	5.31702310992962e-09	-4.1030787398632	2.69682732001329e-29	-5.87163009110311
"CHRNA1"	2.65415144223788	-5.46613941860605	3.2545165793706e-21	-3.90709915494276	2.49871557404139e-16	-9.37323857354881
"TSC22D1"	2.64924362861276	1.27441505277073	2.12537962984115e-05	2.59662426370257	1.56187626245564e-15	3.87103931647331
"SLC7A5"	2.64898722511983	-3.45548914343273	3.84131688535993e-26	-2.58078320522546	1.19343756599292e-21	-6.03627234865819
"HMGCS1"	2.64879439798266	1.15090067170665	0.000512491474226332	1.92782447823681	8.91478939237005e-10	3.07872514994346
"SEC31A"	2.64601551481476	-2.41434148827642	1.12703644186406e-29	-3.90026396931584	3.72631947801384e-48	-6.31460545759226
"SCPEP1"	2.64349093040484	1.05551665374422	0.00652234612486566	3.0226800913374	2.15299335303493e-14	4.07819674508162
"SNRPG"	2.6248811277568	0.98052390145329	0.0203974070682588	3.13108957838475	2.6531096039813e-12	4.11161347983804
"PLK2"	2.62481368143077	-2.12743072333659	3.33653192285386e-18	-0.958146858101389	2.81315973011865e-07	-3.08557758143797
"FST"	2.62278966375703	2.54284682354534	3.31806895765458e-12	2.32385787809588	1.13156294263842e-12	4.86670470164122
"VPS26A"	2.61874091501007	-2.95643515702439	2.17574873384914e-06	-2.03727031212664	0.000435004370467371	-4.99370546915103
"IARS"	2.61234461734904	-1.85071135296173	1.66624451677397e-06	-1.34922452516724	6.22093898060561e-05	-3.19993587812897
"NDUFB3"	2.60564096709759	1.89150882188218	1.83201371956855e-06	3.23867224134113	6.00741720857857e-16	5.13018106322332
"SLC12A2"	2.60186640180274	1.49643481302398	2.23858756157328e-13	1.83349625977846	4.82928721281425e-20	3.32993107280245
"TMEM119"	2.59467732035008	3.57270108010606	8.16086976896129e-19	3.95679019197606	2.52278838205996e-27	7.52949127208211
"RNF7"	2.59409228015424	2.86417002530363	2.02681084748706e-11	2.63384792461796	5.73035110680878e-12	5.49801794992159
"PPA1"	2.59231538659027	1.33103566406918	6.59266509837942e-05	1.91931558893091	9.74022934739635e-10	3.25035125300009
"GLUD1"	2.59205769508785	1.81499287455132	7.52535344073873e-14	2.89375959351028	3.22824647552447e-27	4.7087524680616
"SEPT2"	2.58921594831257	1.34819049043403	5.25894396231086e-18	2.05290679303963	4.54241196772287e-30	3.40109728347366
"SELENOW"	2.58639527064003	-1.41118156730842	0.000126062653524526	-1.72363093288467	1.73522477326378e-08	-3.13481250019309
"POSTN"	2.58275444443213	-1.53449148742079	0.00416238538469353	-4.21359705263464	1.33416765013248e-14	-5.74808854005543
"MINOS1"	2.57847158333977	2.02235319644928	2.34606814896056e-13	2.44455903516665	1.60501495863332e-19	4.46691223161593
"COX7B"	2.57728233157975	2.77434516593358	4.08238992881584e-09	3.99855753782389	2.69310681729705e-22	6.77290270375748
"NCAM1"	2.56974446039894	-2.02426687785226	5.01451830618867e-09	-2.42154526153103	1.38843291877076e-13	-4.4458121393833
"UQCC2"	2.56971525788699	1.63907680747939	7.32161537637762e-08	2.05099059392901	1.34607092253148e-11	3.6900674014084
"MEF2A"	2.56702216347269	1.80730920045679	1.00143079690885e-05	1.17976748273348	0.000913327232043175	2.98707668319027
"DES"	2.56623493101362	-2.86624655818662	1.04219097533062e-14	-5.41923629844479	6.44849653118977e-34	-8.28548285663141
"SH3GLB1"	2.56205885566029	-1.79348562364904	4.21213127228708e-10	-1.78585197018027	7.9779833246142e-12	-3.57933759382931
"HNRNPUL1"	2.54305338268397	-1.59725091610044	1.71330550000222e-16	-1.32858822394724	1.42287181594678e-17	-2.92583914004768
"SDHA"	2.52158885141596	2.62186407002414	1.60747055243144e-13	1.23393420717108	1.44434259348658e-05	3.85579827719523
"TBCA"	2.51859886062567	2.04754362142334	2.68120208785282e-20	3.40395604005886	3.60211781920292e-35	5.4514996614822
"RGD1561590"	2.5152149003877	2.74399046713938	2.0099346318334e-09	1.71027801858991	1.09226820672936e-05	4.45426848572928
"SAP18"	2.5152149003877	2.74399046713938	2.0099346318334e-09	1.71027801858991	1.09226820672936e-05	4.45426848572928
"BICD2"	2.51370867466145	1.24936914340002	3.27595721931052e-14	2.72338088599961	3.36694577724849e-40	3.97275002939962
"IGF2"	2.51360141879407	1.85770691389716	6.91245282395961e-06	2.24906398225721	3.86447600537546e-09	4.10677089615438
"FKBP2"	2.51352447718591	1.06837375487001	1.3000708308419e-06	2.2092289137732	1.76755160468033e-20	3.27760266864321
"HDAC2"	2.5113873096155	1.75797223714509	5.12995170284204e-26	1.3661947822079	1.7353655843607e-22	3.12416701935299
"YAP1"	2.50698036590865	-1.65824207638031	1.22256653944918e-10	-2.80265657558001	1.26487803850411e-19	-4.46089865196032
"CTSH"	2.49246923847006	4.68736531692147	1.00902076278729e-29	2.24627047343887	1.04737480901912e-14	6.93363579036034
"NSA2"	2.49199781434922	2.16982556572737	3.10706351646415e-05	3.07693617137498	3.74986953409107e-10	5.24676173710235
"C1S1"	2.48855982072662	2.53546014462676	1.43268444096762e-06	0.866160889985823	0.0372388137225173	3.40162103461258
"ZFP106"	2.48846746855688	-0.90584270043563	0.000826807682919614	-3.43426542901697	8.26374752106878e-26	-4.3401081294526
"ZNF106"	2.48846746855688	-0.90584270043563	0.000826807682919614	-3.43426542901697	8.26374752106878e-26	-4.3401081294526
"SNRPE"	2.48804449528996	1.23721233004901	0.000414339133683639	4.09275764479857	2.62355910728249e-23	5.32996997484758
"CLTC"	2.4856213594669	-2.10150589647158	6.2959033369823e-13	-3.8137000626354	2.31197304722557e-29	-5.91520595910698
"PPP2CB"	2.485422928852	1.97100228104202	8.05960540929704e-12	2.29490384219298	7.54937424379025e-17	4.265906123235
"BOLA2B"	2.48322911131931	2.42783810016136	4.21360295575945e-21	0.868645100850687	4.67010500534238e-05	3.29648320101205
"HSD17B12"	2.48151725839047	1.86254076354706	4.07890446408605e-07	1.98638565084881	3.73597859446966e-09	3.84892641439586
"C1S"	2.47934433736949	2.58215192696958	1.32746404298096e-06	0.866160889985823	0.0400739019986387	3.4483128169554
"SRP72"	2.47402673171077	-1.75276554992476	1.5745768168318e-08	-1.76119884526968	5.38380847868181e-12	-3.51396439519444
"C1S2"	2.47101137898412	2.62437224945542	1.28409836351993e-06	0.866160889985823	0.0430900111285053	3.49053313944124
"VTA1"	2.46997972637931	2.81376651226172	5.03732752760038e-30	0.737255904585714	1.81119861914162e-06	3.55102241684744
"LURAP1L"	2.46487284184009	3.51311391820177	1.96675557724886e-16	1.53778249192708	1.46617025488287e-07	5.05089641012886
"TMEM167"	2.45633045813857	3.63183862485123	8.35179963559076e-37	1.78393295468808	1.84352637536529e-20	5.41577157953931
"TMEM167A"	2.45633045813857	3.63183862485123	8.35179963559076e-37	1.78393295468808	1.84352637536529e-20	5.41577157953931
"PSMA5"	2.45561280087163	0.847574877060211	0.020692916827345	2.99690096976635	2.49993769744136e-15	3.84447584682656
"KCTD10"	2.45443291316289	1.39596821091977	1.58454275921112e-16	1.51007041977352	5.67368004208682e-21	2.90603863069329
"RYK"	2.44507679611172	1.57257820515335	9.77093057830882e-06	1.36709671147304	1.41785071138075e-05	2.93967491662639
"UGP2"	2.44166180750454	1.82507248637655	1.21399934666877e-10	1.854858208292	8.01353024826869e-12	3.67993069466855
"TNPO1"	2.43777700374523	-2.30840653445162	2.65490072300603e-26	-3.474606182089	2.1327926310453e-42	-5.78301271654063
"ECHDC1"	2.43734935936636	2.11363502894024	1.0535921694469e-17	1.24379358351964	2.36185165080066e-12	3.35742861245988
"STAT3"	2.4353356386281	-1.49446261910666	2.24957980448248e-06	-1.68667976758229	5.90321990301027e-09	-3.18114238668895
"CYFIP1"	2.43479982237708	2.74505801473611	1.9722167279806e-20	1.32233278302602	3.4929710447391e-09	4.06739079776213
"LAMC1"	2.42893379543373	-0.500316742696732	0.0494914164801557	-4.07386844008658	6.53719621447218e-34	-4.57418518278331
"NDUFAB1"	2.42480092282336	3.19739414384631	1.49022040705432e-11	1.56611242306683	5.30168239477144e-05	4.76350656691313
"RUNX1"	2.42137051060912	2.90718479631752	2.99072224401677e-09	2.22608780828468	6.14698541715913e-07	5.1332726046022
"DYNC1I2"	2.4191137573172	1.14405878700268	5.70772066439116e-05	1.88830884830917	6.85678580786561e-12	3.03236763531185
"LMAN1"	2.41815360997512	-1.41185748009038	3.49680531180865e-05	-2.03029359885634	2.99417839833972e-10	-3.44215107894673
"NNT"	2.41616924586903	1.77365516431491	1.06692156691256e-09	1.81588601318525	1.01674296006576e-11	3.58954117750015
"COPS9"	2.41444310338631	2.5798844377647	6.03327464678414e-24	3.84470407765754	3.41457264928339e-39	6.42458851542224
"ELOVL5"	2.41304183026619	-2.1218525357254	8.41466168431579e-11	-1.7668382052438	7.20161415631696e-10	-3.88869074096921
"STAM"	2.41262548269626	-1.48712951415182	0.0012688828522848	-3.21202918295478	2.81849446498957e-10	-4.6991586971066
"PSMD6"	2.41031134470449	1.3561649158055	9.02719675441516e-19	2.77951422028678	1.16521001751299e-42	4.13567913609228
"COMMD3"	2.40613363190864	1.30510969393705	0.000160790572999808	2.71222544735908	5.80790120635978e-17	4.01733514129613
"PPP2CA"	2.40568033565006	3.12187912331623	8.72097364273899e-14	1.04052094562046	0.00146952066985166	4.16240006893669
"FDFT1"	2.4050079974676	-1.76995574749115	4.49386079605897e-09	-1.77533124734321	9.49130585466912e-11	-3.54528699483436
"MAPK6"	2.40241795251147	1.70260110949543	4.59162850838835e-09	1.94122899343042	8.63619303518689e-13	3.64383010292584
"POLR1D"	2.3948763520277	1.83604601041709	0.000317879633835148	2.42830135786057	2.22411321301983e-07	4.26434736827766
"OLA1"	2.3853561249572	2.8815182065528	4.32770953703864e-21	1.57419524276117	2.28325586466488e-11	4.45571344931397
"AKIP1"	2.37951199777349	4.80986253998412	8.05689054316952e-42	2.26448012905081	1.77365095984114e-26	7.07434266903493
"MT1X"	2.37856851844349	-3.77200180857507	8.21888300957528e-26	-3.49913454002151	4.79169377370436e-27	-7.27113634859658
"LAMTOR5"	2.37844242884534	1.13190602115243	0.00570599243878507	1.85251919135724	8.80189339839032e-07	2.98442521250967
"RAB21"	2.3606990933886	2.03036548908702	2.03138777190296e-13	1.52745115215166	1.05942998074235e-10	3.55781664123868
"HMGN3"	2.35990140969183	1.80119929515392	9.82757203465142e-05	2.23094734965195	5.49251131423976e-09	4.03214664480587
"PRDX2"	2.35706547662031	2.34704406569223	5.68634499375993e-26	4.01964381152456	2.88656488333241e-46	6.36668787721679
"ATF1"	2.35655577915209	2.68808022920447	1.6540809871056e-28	1.63477356640348	8.36531345808908e-19	4.32285379560795
"METAP2"	2.35183014194528	3.26326226328538	3.00965077215678e-11	2.09416428116954	4.07066045078155e-07	5.35742654445492
"BECN1"	2.35153194105792	1.13880709510666	1.08433797747701e-09	1.96052887222506	1.33585608652795e-22	3.09933596733172
"EZR"	2.34583827388609	1.60561069339283	4.27042637163973e-09	1.68902062741597	1.65478869931846e-11	3.2946313208088
"SGCG"	2.33300002075705	2.13884718139444	2.47789498036638e-08	2.56509850450879	1.23435295158944e-12	4.70394568590323
"TSEN34"	2.32297125401243	1.11588588592879	6.25617849184099e-05	2.83674188867032	1.89091473096059e-20	3.95262777459911
"TSEN34L1"	2.32297125401243	1.11588588592879	6.25617849184099e-05	2.83674188867032	1.89091473096059e-20	3.95262777459911
"PRDX4"	2.32144836444325	3.41885319804639	4.88585527422771e-23	1.44787678965251	6.91283106712327e-09	4.8667299876989
"APRT"	2.31628358155703	2.47798033389072	1.19095780970317e-08	2.37257938231398	1.30039124751672e-09	4.8505597162047
"STMN1"	2.31379401804709	3.51645874377371	1.12843335282181e-18	3.60881492370738	5.71141995619724e-22	7.12527366748109
"PIN1"	2.30432158425756	3.03564012512981	5.50274904691829e-21	2.28326586054838	3.3480757114185e-17	5.3189059856782
"DDX17"	2.29380399183983	-1.31930557876263	0.000131216129916994	-1.87674217920526	5.84175713484202e-09	-3.19604775796789
"LARP1"	2.28786820396885	-2.04444697681434	8.15552925632003e-14	-1.5355557109432	5.20809637699793e-11	-3.58000268775754
"IFI27"	2.28414223955418	1.30787030325236	1.39223308949095e-09	5.08354081708266	5.59683348645934e-47	6.39141112033502
"ZYX"	2.27946240246864	-3.93039902732609	2.16099963822636e-31	-2.42900442401499	4.50262378429257e-25	-6.35940345134108
"TRA2B"	2.27830853011497	3.18266662178633	3.60816898431985e-29	2.07257545438869	5.91018510302806e-21	5.25524207617502
"RABGGTB"	2.27785448934735	1.33096634472873	1.31155515964544e-05	2.21942113453217	1.54499791930989e-13	3.5503874792609
"SCP2"	2.27252312298408	1.9176125641137	9.17684752058276e-16	1.44443274847094	1.07217793998672e-12	3.36204531258465
"PSAT1"	2.26732522916835	-2.81573397831893	6.53960076199356e-09	-1.60073768866477	9.44301446567073e-05	-4.4164716669837
"AABR07044940.1"	2.2623461889345	2.91731654710676	3.71744508848314e-27	1.94506776265116	9.19370423504576e-19	4.86238430975791
"RRM2B"	2.26197152822442	-6.160361893992	3.54166101173107e-16	-5.42212450943344	1.3118997925091e-14	-11.5824864034254
"THY1"	2.25978258947493	5.41140910125322	5.63474233061061e-35	1.36991061037382	8.79536635112266e-08	6.78131971162703
"TMX2"	2.25848096352043	-1.4320831817916	0.00599110279959462	-2.58991734504818	1.38212251678747e-06	-4.02200052683977
"LAMTOR2"	2.25209208847682	1.40417218633404	1.36923675254539e-06	2.17037549529089	4.56716646077328e-13	3.57454768162493
"ADAM9"	2.25038184691783	-2.46335468725022	1.04219571576914e-10	-3.3029804498692	2.35957548982303e-18	-5.76633513711942
"UBE2M"	2.24153711785341	1.3526035323111	4.46177336544032e-10	1.85698011706895	6.52151309223973e-18	3.20958364938005
"HAX1"	2.23479651881656	-3.13985165836042	4.03280775482466e-07	-1.2127591960479	0.0284901757000451	-4.35261085440832
"CLINT1"	2.22753210196644	-2.00547156004924	2.09529891764325e-07	-1.25283676314964	2.12082776431008e-05	-3.25830832319888
"IFITM3"	2.22066176126634	-0.753531145373022	0.000567130991261389	-3.73836415114349	1.46257080398323e-34	-4.49189529651652
"GM43738"	2.21564409703419	1.85771615311453	5.65941327235196e-09	3.76582961331444	1.83899495713793e-25	5.62354576642897
"COPS8"	2.2137488899076	1.26828934402612	5.32672264147704e-14	2.91801253661279	7.20733541848198e-39	4.18630188063891
"PIN1RT1"	2.20922907498119	5.1742401135917	8.7074725972637e-42	2.28326586054838	6.19385003771642e-29	7.45750597414008
"SMIM14"	2.20721687042781	1.68773859906929	2.37923941054327e-17	1.78620366952997	2.17850984927689e-21	3.47394226859926
"GLRX3"	2.19205774802787	2.70333027602936	1.05818144051225e-21	3.18233475509786	2.64631854139061e-29	5.88566503112722
"SELENOS"	2.18604593443072	2.40204018224293	3.41852024146755e-11	2.40804568409627	3.54581970440849e-13	4.8100858663392
"CCDC6"	2.1848514633681	-3.50542380679763	3.42293623627992e-08	-5.87341653989744	9.32811131791579e-16	-9.37884034669507
"KPNA3"	2.17954843327152	-3.71559799990097	1.3433445163966e-07	-5.30872473354619	2.38889815156695e-12	-9.02432273344717
"CNOT2"	2.17742740089898	-1.70939735918294	0.00132526702398392	-2.26368730389952	2.02993139667682e-05	-3.97308466308246
"GALNS"	2.17628281456928	2.37015103170336	4.59232205865484e-12	2.45838793151293	3.06553983747419e-17	4.82853896321629
"PPFIBP1"	2.17548649714075	2.94983531376701	2.33052829196126e-14	2.18367282219173	2.33939090485688e-13	5.13350813595874
"LITAF"	2.17487735350875	3.34798288184246	1.20918482530329e-35	3.25460700403659	1.43124010692808e-38	6.60258988587905
"HAT1"	2.17182588392984	2.53259857595154	1.50432136786888e-19	0.812244955794109	6.59912947837104e-05	3.34484353174565
"GTF2H5"	2.16791184589148	1.81163710173023	9.5319425211091e-14	2.95163783061734	6.80610826126706e-31	4.76327493234757
"LYPLA1"	2.16510564815329	2.52147155243815	1.17398534258904e-13	1.25869648118178	4.10206592467541e-06	3.78016803361994
"GM21981"	2.16394753576919	1.38570379759565	0.0308919992806072	3.84494352046483	8.19119771934608e-12	5.23064731806048
"NCL"	2.16249091745981	1.60276655602212	1.8106612220258e-09	4.83578161317936	1.13127129109031e-37	6.43854816920147
"GPAA1"	2.16023818603652	-1.51285355023499	0.00486625620818235	-2.1777269192361	4.86943089434549e-05	-3.69058046947108
"UBE2S"	2.16002719528633	2.75423293910023	2.68472394654969e-27	3.14313061520606	9.73173729306021e-35	5.89736355430628
"TSPAN6"	2.15359173750426	2.130017341869	2.50998227615712e-12	1.33778086602767	1.36286593549506e-07	3.46779820789667
"FUS"	2.14754551343312	4.62777501938347	8.61364120293973e-23	1.75770677667341	1.64512617456921e-07	6.38548179605688
"TMX3"	2.14674075911242	1.63036582878879	1.63328909544647e-09	2.20961781530272	6.48211020793149e-19	3.8399836440915
"THOC7"	2.14549126668715	3.89609597324341	3.17233071868236e-24	2.13556168068408	1.69627350855219e-13	6.03165765392749
"UBE2B"	2.14180647897067	1.70970545868858	1.05393855528114e-25	2.14147118397007	8.68232833589489e-36	3.85117664265865
"GNS"	2.13283773811245	-0.7139837496412	0.0171901875015934	-2.9125156076143	5.37195959852392e-19	-3.6264993572555
"ALDH3A1"	2.13143657687427	5.33781068637157	4.42715361455063e-42	6.7536774495579	5.03597685260619e-54	12.0914881359295
"MBD2"	2.12960453229651	3.35694534415847	1.77307761795839e-11	2.48414642055021	6.78608482876028e-09	5.84109176470868
"HES6"	2.12960253412892	1.60945191543377	7.34361391039992e-11	2.75259001095583	1.47915228983621e-24	4.36204192638959
"HIKESHI"	2.12479121856639	1.2370718229468	1.7558634606688e-09	1.77656634719503	6.06485487013668e-18	3.01363817014183
"ALDH3A2"	2.12151311220713	2.15053878106194	1.48236217046812e-26	2.04622616629079	1.54770934264497e-28	4.19676494735272
"ATP13A3"	2.11954298522644	-4.39615563185705	9.99050639921054e-10	-5.09216979627042	4.21186218465983e-12	-9.48832542812747
"TXNDC15"	2.11778666796563	1.53168897636944	1.66091782152458e-20	1.31931246077784	8.55155100382634e-23	2.85100143714728
"EIF5"	2.11697664854324	2.01136195420006	3.07564057812644e-11	3.01340953066528	8.66612860581883e-22	5.02477148486533
"PTGS1"	2.11589600275833	2.30122164036845	1.45187219615611e-07	3.2276406223363	3.2607601014673e-14	5.52886226270476
"TJP1"	2.11469118821286	-2.29489097554754	3.97971977079641e-19	-2.16898555272483	1.38039960639337e-20	-4.46387652827237
"SMC3"	2.09856962558512	2.82056769068684	1.09414047657639e-23	1.98781704366481	3.98148317078436e-18	4.80838473435164
"ERRFI1"	2.09631624515024	-1.36787463100355	1.51700018643975e-08	-3.93529643643461	1.27708813807461e-34	-5.30317106743816
"BCCIP"	2.08999802873919	1.04042580539944	5.46913854235363e-06	2.43047985941915	7.92447647943761e-24	3.47090566481859
"SMIM7"	2.08259235801389	2.36524783685268	7.83981218286121e-16	1.84042774523871	2.55783865763647e-13	4.20567558209139
"APLP2"	2.08040713965476	-2.15476635223085	9.98627563330777e-14	-3.41929613593453	3.09351369551391e-27	-5.57406248816538
"RETREG1"	2.07964234894345	0.952914091761863	0.0016219791967732	4.14478932437826	6.28413929973995e-28	5.09770341614012
"VMP1"	2.0794125593781	-2.11581176220854	1.96392027369053e-16	-1.83608938314082	7.01291595542453e-16	-3.95190114534937
"MAP2K2"	2.07674412113832	1.81692191418329	9.3003594625602e-17	2.22832954603704	1.92091898355962e-24	4.04525146022033
"FBN1"	2.07048464789193	-5.12911439160473	2.02824151141389e-29	-6.03139253838942	5.17644742590387e-38	-11.1605069299942
"H13"	2.06838090530441	1.65596415685184	1.92112996015852e-05	1.58443771566539	1.3755437202115e-05	3.24040187251723
"HM13"	2.06838090530441	1.65596415685184	1.92112996015852e-05	1.58443771566539	1.3755437202115e-05	3.24040187251723
"RGD1560917"	2.06748979481831	2.27552312946861	3.25669213164352e-26	1.02616184317646	1.50612282326565e-11	3.30168497264507
