"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_RatL6"	"FDR_RatL6"	"LogFC_mean"
"HPS5"	-0.923729014394309	1.02733035618378	1.51148972618522e-07	3.3631718866816	9.41967257765509e-39	4.39050224286538
"FGD3"	-0.924154442298993	-1.53400951543612	4.7585657870202e-16	-2.55053299021597	4.99622825208241e-12	-4.08454250565209
"ELOA2"	-0.925780080521203	-4.04712624550257	1.23816046583351e-54	-3.19332910091351	2.03612609314439e-51	-7.24045534641608
"OGFRL1"	-0.92618036928313	2.90658391295054	7.97121304070084e-37	4.92768805449	3.51491138614096e-60	7.83427196744054
"SGO1"	-0.929813580071349	-1.09521245050335	3.78544073376917e-09	-2.13110862033871	2.38426449260389e-24	-3.22632107084206
"DCK"	-0.933339709166774	2.1905651211708	1.22758439339528e-16	3.82741147736641	5.37451365657091e-35	6.01797659853721
"BACE2"	-0.937494004968232	4.23400691641834	1.10806178811064e-32	4.88325409508228	6.43285882260341e-44	9.11726101150062
"ABRA"	-0.938000334102809	-2.75247629731089	1.41637185546287e-19	-1.76463801041744	1.08760212823068e-15	-4.51711430772832
"SMPDL3B"	-0.939713204562117	-2.86934576237832	4.33477940361984e-19	-1.4109046382422	8.59054717578913e-11	-4.28025040062052
"DCAF4L2"	-0.943803665427623	-4.00415982857124	1.93688246652798e-41	-3.24610406837045	3.68074934638251e-43	-7.25026389694169
"LRP3"	-0.945416506945126	1.15185697821925	3.04360500404864e-08	1.99206453788836	4.69960441740097e-22	3.1439215161076
"CAMKK2"	-0.946883343598802	1.07981044864584	1.5460768164048e-12	2.53234320728611	7.1508495294779e-40	3.61215365593195
"PLCE1"	-0.947003058596579	3.34565799354358	4.43925579584678e-33	4.75918536162459	6.94844686627884e-52	8.10484335516817
"KCNJ2"	-0.948107610991128	2.84122287633874	1.63441429601167e-14	2.02875551878273	8.77535678266923e-11	4.86997839512147
"RHEBL1"	-0.957357308939586	-2.51902862432763	4.92942328444727e-35	-2.24668282810602	3.67312392661587e-35	-4.76571145243365
"CCDC181"	-0.960024909264982	-3.02923569125138	3.46394507605401e-42	-2.75165484462123	1.74086390732314e-47	-5.78089053587261
"MYH6"	-0.961987266408613	2.28058527044372	2.9565570612089e-08	2.3166428588677	6.96603340457298e-10	4.59722812931141
"WIPF3"	-0.963777815403888	1.03910113616954	3.59910207171782e-06	2.6691695794989	1.00317214595235e-26	3.70827071566844
"CD302"	-0.966026858860577	2.31425770563346	5.70315376567005e-11	6.46572586458151	4.28390533608606e-37	8.77998357021497
"DCAF17"	-0.966050783941936	2.08096991241763	4.43012404704527e-18	3.05822311419991	1.02039103099967e-33	5.13919302661754
"SLC26A7"	-0.966505701809943	-3.14503177511025	1.42613107132717e-12	-3.83922836286149	4.36453103060692e-21	-6.98426013797173
"NAPRT"	-0.96679748213975	1.58172274468176	2.02439275566687e-19	1.83281146086749	1.0842377522668e-29	3.41453420554925
"SPA17"	-0.967478891786197	2.22418609241607	2.04707356710016e-21	1.3134085295066	3.485260673525e-13	3.53759462192266
"NEK4"	-0.96981390486845	1.11627072736174	4.95628599775801e-06	1.94182723579088	1.33203234235705e-15	3.05809796315262
"AABR07029581.1"	-0.97355064304121	1.73567275892153	6.4765022950961e-11	2.19648356602647	1.3167919301326e-19	3.93215632494799
"RNF130"	-0.97355064304121	1.73567275892153	6.4765022950961e-11	2.19648356602647	1.3167919301326e-19	3.93215632494799
"ABHD1"	-0.973774758341453	-4.21861905490886	5.55533975659251e-50	-1.48455449400091	6.57984904301948e-27	-5.70317354890977
"CRISPLD2"	-0.974192075791756	1.52364367779648	2.28102669572898e-13	1.826274724387	1.3909587175528e-22	3.34991840218349
"RNF144B"	-0.977240667343571	1.43047703577792	1.98939256023587e-12	2.62917802474475	1.83856773886443e-31	4.05965506052267
"FAM43A"	-0.977578387471337	0.929706685740546	2.12912606755917e-05	2.15425223452914	1.42588248939654e-22	3.08395892026969
"SCIN"	-0.978998016650886	-1.12983710396836	0.00018810718919587	-4.98652882952602	5.03424281017132e-34	-6.11636593349438
"SEC16B"	-0.980195245213435	-2.18393515681405	1.69495881965973e-29	-1.44775359589478	3.42922068489612e-25	-3.63168875270884
"FAM217B"	-0.981653502875346	2.1003549802751	1.23959134117991e-19	1.91897324943037	4.60286930221801e-23	4.01932822970547
"CLEC3B"	-0.981679925035177	1.47036063343992	3.57494043412746e-08	2.21995387247203	1.49779437769326e-16	3.69031450591195
"CSGALNACT1"	-0.982984754658055	-2.47512945638839	1.41695524212265e-23	-0.820756624397088	3.70473960447363e-08	-3.29588608078548
"HOXB2"	-0.986493029853488	3.06634854783895	1.30280465370353e-23	3.40909139967123	1.01736819332443e-32	6.47543994751018
"SLC25A23"	-0.989980469776157	1.65113231597674	2.14178970391362e-17	1.94943625447954	1.23097333013126e-27	3.60056857045628
"IRGM"	-0.990387341103386	-2.68426675419004	2.09307772926005e-18	-2.63274452525927	4.29939718943706e-20	-5.3170112794493
"PAK3"	-0.991261189567265	-0.973271453462916	1.18189113320831e-06	-3.31059199979318	7.55267367473157e-35	-4.2838634532561
"BST2"	-0.99211437122256	-2.36950573667336	4.08632871322154e-23	-1.73415359880001	7.47154035196557e-22	-4.10365933547337
"NIPAL2"	-0.992152965560853	3.2721354219898	3.97900765284e-28	4.55972964689379	1.61928241740789e-44	7.83186506888359
"TRF"	-0.99247617566992	-1.03412444082085	2.46974139045805e-14	-3.49171889147963	1.7174121887779e-54	-4.52584333230048
"WNT5A"	-0.997102056927103	4.40562650051748	6.89083516902431e-30	5.29781780281343	5.59086328210172e-39	9.7034443033309
"IRGM1"	-1.00056174773751	-2.6505062230859	5.13681176450167e-13	-2.63274452525927	1.49067009676236e-14	-5.28325074834517
"TFF3"	-1.00149930292269	-1.84026188138074	2.1532187356891e-14	-1.57135957194427	1.35520673162094e-13	-3.411621453325
"RICTOR"	-1.00418777635981	0.85864438936573	0.000508576672401349	4.2188827721695	3.04197037936143e-37	5.07752716153523
"SH2D2A"	-1.00443918420129	-2.02690338081794	3.95432482925539e-14	-1.16757875084616	9.30013556138072e-08	-3.1944821316641
"CTAGE15"	-1.0092403508801	-1.10442325640961	0.000494101466493089	-1.92104602504577	3.32490671508416e-10	-3.02546928145538
"CTAGE6"	-1.0092403508801	-1.10442325640961	0.000494101466493089	-1.92104602504577	3.32490671508416e-10	-3.02546928145538
"CTAGE4"	-1.01297079473491	-1.11444882426942	7.65184950908987e-05	-1.93107159290558	3.31712633572678e-12	-3.045520417175
"CTAGE9"	-1.01297079473491	-1.11444882426942	7.65184950908987e-05	-1.93107159290558	3.31712633572678e-12	-3.045520417175
"DHRS7C"	-1.01369181168625	-3.36380791059768	2.43339125087864e-23	-1.71750870760057	2.08760509948831e-14	-5.08131661819825
"DSP"	-1.01496505207805	4.89942016696849	1.93688246652798e-41	4.66529859525509	9.71278899781684e-44	9.56471876222358
"ARHGAP24"	-1.01623986600083	1.0141488677609	6.01232384044229e-10	4.32827471076134	1.98890003493679e-51	5.34242357852223
"NETO2"	-1.01798278681219	3.87152239924271	6.81253366166272e-36	3.98041067870536	7.26450124298625e-44	7.85193307794808
"ECM2"	-1.01850668563461	2.43139386126801	7.5084210853073e-17	1.57172582791677	3.77956611195932e-13	4.00311968918478
"PDE1B"	-1.02351920048438	-1.63427531334466	8.96088272432218e-15	-1.25634714749231	1.74150811696676e-12	-2.89062246083697
"ARHGEF3"	-1.02370522203198	1.58585718723137	2.90009598457506e-07	2.03747390155471	3.66335025491022e-12	3.62333108878608
"MAP3K5"	-1.02586257595644	2.64342753216446	3.02586867658154e-34	1.95287937854233	2.03977695837234e-29	4.59630691070679
"POLK"	-1.02692467749475	1.28770263521846	0.000235890925117276	2.53882124206037	4.59527469532499e-13	3.82652387727883
"TBC1D4"	-1.0332038330731	1.45086250869519	2.69626363724317e-09	3.24006495930851	6.32535454635409e-32	4.69092746800371
"SMPDL3A"	-1.03585264382556	2.22123875904279	1.30724677512104e-14	3.08313944023151	2.373568514874e-25	5.3043781992743
"KNOP1"	-1.03599091513112	1.21258428610475	2.55187735568684e-05	1.65005406285572	1.28094776962336e-09	2.86263834896046
"CLDN11"	-1.04073609879426	6.52692515351216	3.99749078813124e-31	6.20661919659655	8.64605253785188e-33	12.7335443501087
"NFKBIZ"	-1.0444521931402	1.63424798131505	2.03728723062306e-08	3.00216087484699	2.07060963414385e-21	4.63640885616205
"USP31"	-1.04799025293642	0.915611561102964	2.52619222885365e-05	3.24462195302577	1.55464167939354e-32	4.16023351412873
"ARTN"	-1.05027013890635	-0.881842194398751	0.00252312396641207	-2.66653992746652	3.9014965650604e-05	-3.54838212186527
"CEP350"	-1.05342708470991	1.23897131167724	3.75407596440255e-10	4.57381837080917	3.54463058279541e-47	5.81278968248641
"GCNT2"	-1.05363119869882	-1.43185276190804	3.70486481875393e-17	-3.93128679033825	1.27146291129022e-48	-5.36313955224628
"MAGI1"	-1.05456225508421	2.12236832916888	2.13167483313973e-14	2.31147169604017	1.13850293657705e-21	4.43384002520905
"SUSD2"	-1.05552248939658	2.35303339254205	6.08163701344559e-11	2.74268419329668	7.02492701067972e-18	5.09571758583873
"ARHGAP32"	-1.05583520976098	1.27872546822792	6.16166201283225e-11	1.67079832456136	5.23636857776119e-21	2.94952379278928
"GPR1"	-1.05785831357914	3.02542816461921	1.7165286445482e-23	3.52940911332374	6.13860174745001e-34	6.55483727794294
"GEM"	-1.05847148843215	1.49844676089465	1.97804570124545e-07	2.52196162753389	5.19406196415132e-18	4.02040838842854
"SERPINA3"	-1.06779974864001	1.78348958931185	2.5178304573486e-09	1.30507132250732	4.83077443592135e-07	3.08856091181916
"PM20D2"	-1.07100514035918	2.24345983959794	5.41870744764048e-06	3.51989150751846	1.54837482131876e-25	5.7633513471164
"AVPR1A"	-1.07169838643423	-0.849741213281734	3.69981879770563e-12	-4.30349814523196	2.03748294017417e-60	-5.15323935851369
"TSLP"	-1.07615610078002	-1.50128340249814	3.13505126376229e-05	-1.56137657678385	6.46787085999591e-08	-3.06265997928199
"FOXD2"	-1.07825997543347	-2.04978893925522	1.8782196930409e-11	-1.82020690035334	1.04019338417016e-11	-3.86999583960856
"CES5A"	-1.07844810445928	-0.790710386338681	2.19663488803307e-11	-3.39040303421976	1.89791324312237e-56	-4.18111342055844
"BFSP2"	-1.08393276859761	-1.14232390801019	1.06490768622646e-14	-2.48061307962345	2.52134813042461e-41	-3.62293698763364
"CALB2"	-1.08769274257731	-1.37568859106172	1.62955769156484e-10	-1.45965196782601	2.9060337949105e-13	-2.83534055888773
"RGD1563441"	-1.08889640916167	2.48835664876813	7.07736360455406e-15	2.0745336996795	5.20652647237756e-14	4.56289034844763
"RNF227"	-1.08889640916167	2.48835664876813	7.07736360455406e-15	2.0745336996795	5.20652647237756e-14	4.56289034844763
"SNX10"	-1.09272604757822	-2.27926305847794	3.75372351505709e-39	-3.89077827975638	1.82878812117881e-60	-6.17004133823431
"ANG"	-1.09484275093509	2.98703882525173	2.84535093815342e-25	1.65724308829972	1.63268227789658e-05	4.64428191355144
"ANG2"	-1.09484275093509	2.98703882525173	2.84535093815342e-25	1.65724308829972	1.63268227789658e-05	4.64428191355144
"ABCC9"	-1.09515413342397	2.4463743639213	1.10071265795111e-14	1.82900755893043	5.98902527537298e-12	4.27538192285173
"SLC1A1"	-1.09660819921754	3.10542651335579	1.03705593669989e-25	1.75059751662258	3.88434421080787e-15	4.85602402997838
"STK36"	-1.09890839464285	1.30961578717784	5.23833408538482e-22	2.66261292520557	1.44556338871859e-48	3.97222871238341
"TEC"	-1.10131684491978	-2.38514459293678	5.90163153791878e-39	-1.37555145743485	2.51657052260264e-26	-3.76069605037163
"LDOC1"	-1.10335848048805	3.22196203627031	1.08358671816689e-17	3.69370685518625	1.77365095984114e-26	6.91566889145656
"NEWGENE_1565644"	-1.10335848048805	3.22196203627031	1.08358671816689e-17	3.69370685518625	1.77365095984114e-26	6.91566889145656
"CPEB1"	-1.1092497622404	1.04926911959085	1.27297607986179e-05	2.133304184433	3.17167677897925e-17	3.18257330402385
"FAM149A"	-1.11178609152696	-1.57371255368832	5.60272936917492e-20	-1.53413595865669	1.02715192782691e-25	-3.10784851234501
"TNFAIP8"	-1.11208493228844	1.98398182468039	4.82825151475525e-16	1.11707334409052	9.67427043479484e-10	3.10105516877091
"PAMR1"	-1.11398465400084	3.77334203527749	1.09080345721067e-27	5.12958587175018	2.79760967498603e-43	8.90292790702768
"SEPT6"	-1.11975208353611	2.19919917183447	5.88243301430445e-21	2.40759411049338	6.58001909709717e-27	4.60679328232786
"AGO3"	-1.12298724710252	1.15956484311915	4.23751275338755e-07	3.60280256266253	6.94894603002314e-36	4.76236740578168
"TRABD2B"	-1.12305230096301	-1.86042941878255	3.09541719311325e-17	-1.1444942722059	5.94723750592255e-13	-3.00492369098845
"MIA2"	-1.12305678499307	-1.41030492308822	5.42012668745228e-09	-2.22692769172438	5.56982900849349e-19	-3.63723261481259
"EDIL3"	-1.12338589402513	3.93996349105257	4.29272345784889e-18	5.36806776997965	8.8032019718923e-29	9.30803126103222
"UPK3BL"	-1.12567797012364	2.8523922235077	2.00990890739261e-15	2.92084536406114	6.65991637468954e-21	5.77323758756884
"UPK3BL1"	-1.12567797012364	2.8523922235077	2.00990890739261e-15	2.92084536406114	6.65991637468954e-21	5.77323758756884
"TBC1D9"	-1.12877625115119	2.07292712024435	2.67262050256307e-17	3.27278993861711	1.12384253997155e-34	5.34571705886146
"RGD1310935"	-1.129500026532	5.8006597411609	1.55013089728771e-32	4.98545355943483	4.26504438131852e-35	10.7861133005957
"TMEM45A2"	-1.129500026532	5.8006597411609	1.55013089728771e-32	4.98545355943483	4.26504438131852e-35	10.7861133005957
"SH3TC2"	-1.13118981979206	-1.05343715658346	1.24239569033547e-15	-2.24402372573193	2.97705377842899e-42	-3.2974608823154
"TINAGL1"	-1.13305602208364	1.0056407808202	1.47544272792948e-07	3.31557625133963	1.19305638816894e-36	4.32121703215983
"TMEM229B"	-1.13638087050126	-1.79161744464274	3.37114317104518e-21	-2.50433411813316	2.3298534080236e-34	-4.2959515627759
"SEL1L3"	-1.13967871283413	2.39060629898823	5.90545684854435e-17	4.00091683900237	7.77329525777812e-36	6.3915231379906
"JAZF1"	-1.14088567691753	3.16228902779479	1.36222716827353e-43	3.56019998574147	2.40479534835154e-54	6.72248901353626
"ENPP3"	-1.14141345863661	-2.63135384299681	2.45054264861189e-21	-3.67416282822465	1.81885991690333e-37	-6.30551667122146
"RHPN2"	-1.14361086841357	2.04470603361795	1.68243578447301e-13	1.31848935075731	6.74719439309684e-09	3.36319538437526
"DPYSL4"	-1.14781950664139	1.08237436549948	2.47225414055696e-07	2.10297500060315	1.98916180666359e-20	3.18534936610263
"CNTNAP1"	-1.15208018446153	1.45428005841767	1.88482026113023e-09	2.14267720612958	3.09849272163703e-18	3.59695726454725
"OMD"	-1.1558327343099	-1.42740700627317	0.00106554552349963	-2.37188519996772	4.76868591111837e-09	-3.79929220624089
"AABR07036019.1"	-1.16001383258542	-1.12145217680929	2.23137186460537e-15	-1.96390023276215	7.77364568601197e-35	-3.08535240957144
"ZFP11"	-1.16001383258542	-1.12145217680929	2.23137186460537e-15	-1.96390023276215	7.77364568601197e-35	-3.08535240957144
"ZNF345"	-1.16001383258542	-1.12145217680929	2.23137186460537e-15	-1.96390023276215	7.77364568601197e-35	-3.08535240957144
"ADGRB2"	-1.163291506675	1.77893777768409	8.28298868731541e-20	1.17497682231193	1.71300307555692e-16	2.95391459999602
"AABR07030521.1"	-1.16353053403993	4.26994817902605	2.32363122838634e-49	2.62582614427658	4.44462969796313e-42	6.89577432330263
"GM884"	-1.16353053403993	4.26994817902605	2.32363122838634e-49	2.62582614427658	4.44462969796313e-42	6.89577432330263
"TLE4"	-1.17493590547	3.01567374884846	1.26755630912148e-32	3.7443923360974	5.37311351228414e-43	6.76006608494586
"HS3ST3A1"	-1.17578364851053	1.43964356531434	1.10907502777142e-22	2.34761058895773	6.43285882260341e-44	3.78725415427207
"FGD4"	-1.17772892934832	2.66166170126595	2.27853224678207e-26	1.83768718300524	4.21587018959591e-23	4.49934888427119
"SLC9A2"	-1.1784321393849	-2.07843772998135	1.48203347338415e-27	-2.04069445392172	1.29183324821615e-33	-4.11913218390307
"ATP6V1C2"	-1.18192026134565	-1.44022275434752	1.50687949510584e-11	-1.64855972969775	6.32497128523864e-19	-3.08878248404527
"ATP8B1"	-1.19153488245359	3.8559826792994	1.07122292893788e-30	4.83632714056322	2.87394912591905e-44	8.69230981986261
"HRASLS"	-1.19472977375224	-0.797139655055612	2.26092717238013e-08	-3.36487800403614	6.28143634359385e-49	-4.16201765909175
"PBLD"	-1.19489722485507	1.96226451625185	5.38048934955551e-20	1.81126170688686	2.49562027182535e-24	3.77352622313871
"TAS1R2"	-1.19650843908148	-1.21738562386811	3.99419744578723e-07	-1.85029512096368	1.64993784489791e-17	-3.0676807448318
"LYRM9"	-1.20019887332315	-1.46487545061256	1.41733551349544e-06	-2.30133565674921	5.28958872485051e-17	-3.76621110736177
"XYLT1"	-1.21366194255336	2.70350956424567	4.12805338221819e-26	2.42291830852297	1.5296631232785e-29	5.12642787276864
"ACVRL1"	-1.22075478278177	1.42570357240294	3.45384181690937e-09	2.91403379346734	9.93635362434573e-26	4.33973736587028
"HAND1"	-1.22142714544618	-2.14023384447668	8.32404122314044e-13	-1.96568595185924	2.69518647331867e-13	-4.10591979633593
"LRRC46"	-1.2222938632771	-1.60648725048045	8.47722610273045e-19	-1.56948140672676	2.0806830220809e-24	-3.17596865720721
"KRT17"	-1.2229382784677	2.43068148685816	1.00614991985213e-21	1.08895253236454	3.56764558752994e-09	3.5196340192227
"ACYP2"	-1.23387760835287	0.864938416971375	0.00208261007207774	5.4179741682321	2.68477736324664e-37	6.28291258520348
"SLC8A3"	-1.23484749932013	1.47816156247292	1.67917363301895e-09	1.74048415533333	5.63348867460639e-16	3.21864571780626
"GSTK1"	-1.23521680707367	3.52601107673016	2.38498302568891e-20	3.98730647733391	6.19821308906621e-26	7.51331755406407
"LAMA1"	-1.23615304757316	1.63047496935845	2.03912934262075e-12	1.26276613397458	3.14743148039729e-10	2.89324110333303
"VSTM4"	-1.23628559419024	3.36695375798359	7.11633309824272e-16	3.0347019739924	4.07185225663537e-19	6.40165573197599
"L3HYPDH"	-1.23857575899852	1.97925783974239	3.67031112657642e-23	4.66935246843198	1.48276039493026e-54	6.64861030817437
"ASPA"	-1.24103650402269	-2.91521785216822	9.87268561446877e-21	-1.20202523666842	2.30311517542665e-09	-4.11724308883664
"PBLD1"	-1.24492511951734	2.23575034040562	5.66703960357996e-23	1.81126170688686	3.24201847194506e-24	4.04701204729248
"TBX2"	-1.24522444718193	1.69400450131491	5.6035083570567e-11	1.69707396764291	8.13897653526464e-13	3.39107846895782
"KRT7"	-1.24621536312993	2.84906038710043	3.37082542066724e-18	3.12845227652653	8.95553459541706e-24	5.97751266362696
"FAIM2"	-1.24812185335521	1.88708015556825	4.13664672814291e-08	1.91418541419412	2.12109530316843e-11	3.80126556976238
"STMN4"	-1.25588881913381	-1.96327155227242	1.77163207733419e-17	-1.4612806967966	2.80378028334785e-14	-3.42455224906902
"PTPRJ"	-1.25598008034968	1.9325362567823	1.4115201445144e-10	1.79285251499452	1.74407142755359e-11	3.72538877177682
"NUDT13"	-1.25657994687693	-2.29931094699452	1.27802092994231e-21	-1.29702743168107	1.26527612742727e-14	-3.59633837867559
"ARMCX4"	-1.25999186982133	-3.09089514977985	9.61140971492134e-28	-1.16697830863883	5.40483638871993e-12	-4.25787345841868
"CLDN5"	-1.26236842190919	1.65595500096513	4.06969921831148e-17	2.20511927499828	7.11702087399283e-27	3.86107427596341
"CEP295"	-1.26252412333112	1.65942006725988	1.97916220813114e-07	1.55969179395793	9.48746822340664e-10	3.21911186121782
"SLC9B2"	-1.26289548522915	3.68390231566921	1.26991627720915e-51	2.51708593152082	3.43363447452144e-43	6.20098824719003
"EPB41L5"	-1.26668254470652	1.16016804744269	1.24050134623793e-12	3.26061427382107	1.21032680410744e-45	4.42078232126376
"SERPINA3K"	-1.26696384850483	3.22518591043717	1.17873194157953e-16	1.30507132250732	7.28216774259106e-07	4.53025723294449
"PIK3C2B"	-1.26727143114273	1.21387160277416	3.12973544734475e-05	3.18234976450775	9.90315071080067e-36	4.39622136728191
"ADORA1"	-1.26934897581946	1.89009329472495	7.6457043106357e-17	1.92529209520809	2.52316843470091e-20	3.81538538993304
"EFNA5"	-1.26991136062205	2.17766700061285	1.69248636476143e-15	3.17946834027865	3.32255784385114e-27	5.3571353408915
"GPRASP2"	-1.26992375526443	2.23051660634738	6.58594099013212e-08	2.19302313859983	1.14318573641991e-10	4.42353974494721
"CNN1"	-1.27163881577849	1.25863182258026	1.66951399617353e-06	2.92887408564055	9.68454222871876e-23	4.1875059082208
"SLC24A2"	-1.27387639810903	1.85281787463625	9.97127792448062e-12	1.9392257746525	9.68873861036797e-17	3.79204364928876
"BST1"	-1.27633079386757	4.48527295219608	5.99671413939857e-37	3.00111248110887	4.63355650827018e-29	7.48638543330495
"LEPR"	-1.28624553962171	4.12039253212576	7.10471675981259e-45	4.02969700939197	3.84457808298511e-48	8.15008954151773
"OXTR"	-1.286419755571	2.80421722169509	2.07292778573984e-21	3.92334558063745	1.33667867717456e-36	6.72756280233255
"SMARCA1"	-1.28741737975245	5.47646338873581	3.92834026939071e-41	6.13058488682574	6.77808419616458e-52	11.6070482755615
"SERPINA3M"	-1.29588276783706	2.89070590224016	8.72083711327066e-19	1.15683322146117	2.03638250467665e-06	4.04753912370133
"ZFP423"	-1.30357381953911	2.27338577878099	6.65960815412079e-17	1.58323676361213	1.66597887625519e-14	3.85662254239312
"ZNF423"	-1.30357381953911	2.27338577878099	6.65960815412079e-17	1.58323676361213	1.66597887625519e-14	3.85662254239312
"FAM49A"	-1.30718300924429	4.23809843979398	2.75482811523968e-23	5.22167745404011	3.19438493381617e-35	9.45977589383409
"AC093668.2"	-1.31029276021505	2.39662446046955	2.48869212171359e-18	2.46507760102298	1.67805419501874e-24	4.86170206149253
"AC105052.1"	-1.31029276021505	2.39662446046955	2.48869212171359e-18	2.46507760102298	1.67805419501874e-24	4.86170206149253
"FGF5"	-1.31150675394455	1.96826508362956	3.37527569621636e-23	2.60374402738627	3.08423722472883e-34	4.57200911101583
"GPC2"	-1.31170431702256	2.34176220493997	3.04002300684974e-07	1.71629305181325	1.61006929219256e-06	4.05805525675322
"LGALSL"	-1.31460070604417	2.17282529646244	6.25622059144142e-20	1.45483616652755	2.43384538546909e-14	3.62766146299
"CACNA1F"	-1.3168809835535	-1.17596829295223	1.53225985698448e-10	-1.9660364126079	1.22023950064769e-25	-3.14200470556013
"CA12"	-1.32414909743258	1.89649822422676	7.52226931258395e-14	3.08444902212191	9.26485977389591e-28	4.98094724634867
"CAR12"	-1.32414909743258	1.89649822422676	7.52226931258395e-14	3.08444902212191	9.26485977389591e-28	4.98094724634867
"FAM81A"	-1.32660380832936	-1.56955953779342	1.43536472777377e-22	-2.55165953980443	1.68517418664872e-42	-4.12121907759785
"ZMAT1"	-1.32788580152952	-2.46244358027596	1.71050282793767e-28	-2.62787929633948	7.07969291426951e-38	-5.09032287661544
"RGD1307461"	-1.33193428236271	1.63068074187323	2.50842992483034e-19	1.28258494663806	9.02405057383477e-20	2.91326568851129
"GPR19"	-1.33279060262057	-1.8640525959817	3.96631292969954e-31	-2.92232310293282	4.53380431642662e-50	-4.78637569891452
"TMOD2"	-1.33735270274641	2.57974057387195	9.4671175856322e-20	1.76114771700737	1.02693480098203e-16	4.34088829087932
"TLE6"	-1.34177125703752	-1.98825930027077	1.37506813465827e-25	-1.09835990427835	2.08613635402863e-17	-3.08661920454912
"ARHGAP8"	-1.34270076788259	2.05606529706454	9.33937482486924e-11	1.6948964647796	2.20637867459578e-11	3.75096176184415
"PDE7B"	-1.34341534099002	2.44173989796418	5.88844728822092e-25	1.69169069134731	2.60426048398768e-22	4.13343058931149
"PRR5-ARHGAP8"	-1.34406135204881	2.05208820488635	1.16505263536646e-10	1.69091937260141	2.82661741224709e-11	3.74300757748776
"C3"	-1.34461520429891	2.68043605691698	2.39909395847951e-13	3.25118247495148	1.40961434346993e-19	5.93161853186846
"NAT8B"	-1.34931415623142	-2.10485338814836	1.21064010039759e-27	-2.57745647060506	6.67766152501075e-38	-4.68230985875342
"MIA-RAB4B"	-1.35599228418466	0.978018355147678	1.29764716108304e-12	2.14397027917098	2.1616241049916e-35	3.12198863431866
"CYP2J10"	-1.35925481424004	2.48116946501848	9.47381736640895e-11	2.90476122062717	1.0763014068885e-17	5.38593068564566
"CYP2J9"	-1.35925481424004	2.48116946501848	9.47381736640895e-11	2.90476122062717	1.0763014068885e-17	5.38593068564566
"CSF2RB"	-1.36464660264136	-1.48726461373307	2.1675194372463e-09	-1.38092821581022	6.54066467718506e-10	-2.8681928295433
"PAG1"	-1.36782199091126	1.93890754061967	8.19170723153031e-16	2.33006844360983	1.62378847137317e-22	4.26897598422951
"CYP2J2"	-1.37422705107022	2.56002324565746	3.18458749101789e-11	2.90476122062717	1.02496387359248e-17	5.46478446628464
"TCFL5"	-1.38264815957726	3.84538478705174	1.81268867602034e-39	3.27966729218007	5.57498074091577e-42	7.12505207923181
"PPP1R3D"	-1.38330485087099	2.19501561060934	2.35001691470645e-28	1.81260840403263	1.12930710042762e-29	4.00762401464197
"THEMIS2"	-1.38524571006305	1.70914351227917	1.54169306228588e-12	2.73016458998015	9.21803083251549e-29	4.43930810225932
"POMZP3"	-1.39018177150317	3.19883426003914	2.11047966215056e-27	3.28477383581585	3.32115772249876e-32	6.48360809585499
"SERPINA3C"	-1.39086646119077	2.82023677870158	5.03629908728688e-18	1.46054941978205	8.60904402283201e-09	4.28078619848363
"FERMT3"	-1.39441923713483	1.37967870666685	3.06279975862965e-14	2.39015118433422	3.89914178939408e-30	3.76982989100107
"PRR35"	-1.39588187999654	2.25965623855283	1.64427768819002e-20	1.00607199315277	4.55653843311368e-10	3.2657282317056
"PNPLA3"	-1.39868248189048	1.77879953507098	3.85256810768435e-15	3.27967616815044	6.1940284791676e-36	5.05847570322142
"LNX1"	-1.39885129148378	2.03750385811727	1.74349167547449e-16	1.60039594030745	6.4810211667037e-14	3.63789979842472
"APOL10A"	-1.40108155747169	2.63930027226641	2.54554848793391e-18	1.34783285810641	2.94928008563189e-20	3.98713313037282
"GPR135"	-1.40331665568956	2.0872458676786	2.85992997540393e-12	1.28146801511618	9.97188291400514e-09	3.36871388279478
"KRTAP1-5"	-1.41022703592681	2.80994109652368	9.99216022926896e-18	1.9587250731618	2.8271100126991e-15	4.76866616968548
"GH"	-1.41175398120419	-1.44445648904934	1.40699435348585e-06	-1.57441633687332	1.02666383599923e-08	-3.01887282592266
"GH1"	-1.41175398120419	-1.44445648904934	1.40699435348585e-06	-1.57441633687332	1.02666383599923e-08	-3.01887282592266
"NEWGENE_1311658"	-1.41189377426244	1.24483262742332	8.46420488559502e-09	2.3598916391666	1.88223637374262e-07	3.60472426658992
"PDCD1"	-1.41189377426244	1.24483262742332	8.46420488559502e-09	2.3598916391666	1.88223637374262e-07	3.60472426658992
"CYP4F8"	-1.41927417977322	-1.84437346148823	7.14395768115113e-22	-1.95555911274827	4.66958060609223e-27	-3.7999325742365
"SEZ6L2"	-1.4211917314106	1.59565805165426	3.64802613093835e-22	1.62313514401886	2.30120886339543e-29	3.21879319567312
"KCNJ8"	-1.42582318114599	1.49038029906939	7.48575510148902e-22	1.75144526138509	3.35889363931541e-29	3.24182556045449
"ACOX2"	-1.42953885072698	1.14057891251947	4.1466128832902e-11	2.50925800556202	4.08940406738046e-34	3.64983691808149
